strain_i,strain_j,meta_r,clade_i,clade_j,pair_type
CCN,BHQ,0.09227550804377486,18. Far East Asia,26. Asian fermentation,Different clade
CCN,BMA,0.07959322321036917,18. Far East Asia,19. Malaysian,Different clade
CCN,BMB,0.07276458414145687,18. Far East Asia,19. Malaysian,Different clade
CCN,BMC,0.05048498687506683,18. Far East Asia,19. Malaysian,Different clade
CCN,BNC,0.07375482076153457,18. Far East Asia,10. French Guiana human,Different clade
CCN,BNV,0.05916446180956252,18. Far East Asia,1. Wine/European,Different clade
CCN,BQM,0.06040023823949549,18. Far East Asia,1. Wine/European,Different clade
CCN,BVG,0.04145931674957334,18. Far East Asia,3. Brazilian bioethanol,Different clade
CCN,CAE,0.07472491594001116,18. Far East Asia,1. Wine/European,Different clade
CCN,CBN,0.02354191313957475,18. Far East Asia,7. Mosaic beer,Different clade
CCN,CCD,0.1292169004783614,18. Far East Asia,21. Ecuadorean,Different clade
CCN,CCG,0.12552786344797717,18. Far East Asia,21. Ecuadorean,Different clade
CCN,CCQ,0.09599983271526803,18. Far East Asia,18. Far East Asia,Same clade
CCN,CCR,0.15751452825922832,18. Far East Asia,18. Far East Asia,Same clade
CCN,CCS,0.11083493144730959,18. Far East Asia,18. Far East Asia,Same clade
CCN,CCV,0.08734640445561771,18. Far East Asia,24. Asian islands,Different clade
CCN,CDE,0.07604412688402705,18. Far East Asia,M3. Mosaic region 3,Different clade
CCN,CDL,0.15201136148917918,18. Far East Asia,18. Far East Asia,Same clade
CCN,CDT,0.028448741623113293,18. Far East Asia,2. Alpechin,Different clade
CCN,CEG,0.029501119478816413,18. Far East Asia,17. Taiwanese,Different clade
CCN,CFF,0.09634982104088766,18. Far East Asia,7. Mosaic beer,Different clade
CCN,CGL,0.11600737174208832,18. Far East Asia,26. Asian fermentation,Different clade
CCN,CGN,0.12349976160667168,18. Far East Asia,26. Asian fermentation,Different clade
CCN,CGS,0.10339919650384266,18. Far East Asia,1. Wine/European,Different clade
CCN,CLB,0.12641457334933465,18. Far East Asia,4. Mediterranean oak,Different clade
CCN,CLI,0.07648485544933632,18. Far East Asia,25. Sake,Different clade
CCN,CLN,0.03598869091088696,18. Far East Asia,25. Sake,Different clade
CCN,CLP,0.10948120444396801,18. Far East Asia,25. Sake,Different clade
CCN,CMI,0.07595032042006768,18. Far East Asia,25. Sake,Different clade
CCN,CPI,0.07884114149534688,18. Far East Asia,9. Mexican agave,Different clade
CCN,CPK,0.08514414855947762,18. Far East Asia,9. Mexican agave,Different clade
CCN,CPN,0.09517206583742173,18. Far East Asia,9. Mexican agave,Different clade
CCN,CQD,0.15660352782065723,18. Far East Asia,12. West African cocoa,Different clade
CCN,CQF,0.1041317176769341,18. Far East Asia,12. West African cocoa,Different clade
CCN,SACE_YCE,0.012491452927280046,18. Far East Asia,M3. Mosaic region 3,Different clade
CCN,SACE_YCK,0.0335720977980841,18. Far East Asia,26. Asian fermentation,Different clade
CCN,SACE_YCM,0.04220187926941988,18. Far East Asia,24. Asian islands,Different clade
CCN,SACE_YCR,0.1347209135876843,18. Far East Asia,18. Far East Asia,Same clade
CCN,SACE_YCU,0.06879726175842028,18. Far East Asia,23. North American oak,Different clade
CCQ,AFE,-0.015017563650604453,18. Far East Asia,8. Mixed origin,Different clade
CCQ,AKH,0.09360408861540016,18. Far East Asia,13. African palm wine,Different clade
CCQ,AKI,0.0516667040062021,18. Far East Asia,M3. Mosaic region 3,Different clade
CCQ,AKM,0.09320272191033367,18. Far East Asia,19. Malaysian,Different clade
CCQ,AMP,0.09276046522158701,18. Far East Asia,M1. Mosaic region 1,Different clade
CCQ,ANG,0.14996406190541717,18. Far East Asia,23. North American oak,Different clade
CCQ,ANN,0.1444344043806188,18. Far East Asia,12. West African cocoa,Different clade
CCQ,ATS,0.11058806370564005,18. Far East Asia,8. Mixed origin,Different clade
CCQ,BAF,0.10410756028534786,18. Far East Asia,13. African palm wine,Different clade
CCQ,BAG,0.12748837459569723,18. Far East Asia,15. CHNII,Different clade
CCQ,BAI,0.16163173274022438,18. Far East Asia,18. Far East Asia,Same clade
CCQ,BAK,0.16882892789423834,18. Far East Asia,18. Far East Asia,Same clade
CCQ,BAL,0.18821148934120363,18. Far East Asia,16. CHNI,Different clade
CCQ,BAM,0.12705079098285174,18. Far East Asia,14. CHNIII,Different clade
CCQ,BAN,0.16775140659610796,18. Far East Asia,20. CHN V,Different clade
CCQ,BAP,0.1301197799894503,18. Far East Asia,20. CHN V,Different clade
CCQ,BBQ,0.1584111465347348,18. Far East Asia,4. Mediterranean oak,Different clade
CCQ,BCK,0.09190460446136407,18. Far East Asia,10. French Guiana human,Different clade
CCQ,BDB,0.08375963400457596,18. Far East Asia,M2. Mosaic region 2,Different clade
CCQ,BDP,0.07176128599184994,18. Far East Asia,10. French Guiana human,Different clade
CCQ,BEF,0.11188611445544391,18. Far East Asia,26. Asian fermentation,Different clade
CCQ,BFH,0.0745469473503747,18. Far East Asia,5. French dairy,Different clade
CCQ,BFP,0.11117978847787814,18. Far East Asia,4. Mediterranean oak,Different clade
CCQ,BGD,0.0480183918835236,18. Far East Asia,5. French dairy,Different clade
CCQ,BGF,0.0565544372863063,18. Far East Asia,5. French dairy,Different clade
CCQ,BHG,0.12111608635048965,18. Far East Asia,M2. Mosaic region 2,Different clade
CCQ,BHK,0.050511827604350225,18. Far East Asia,M1. Mosaic region 1,Different clade
CCQ,BHM,0.010684476732954785,18. Far East Asia,M1. Mosaic region 1,Different clade
CCQ,BHQ,0.14745212124616602,18. Far East Asia,26. Asian fermentation,Different clade
CCQ,BMA,0.14059605721806606,18. Far East Asia,19. Malaysian,Different clade
CCQ,BMB,0.08713230834023909,18. Far East Asia,19. Malaysian,Different clade
CCQ,BMC,0.06458340896607966,18. Far East Asia,19. Malaysian,Different clade
CCQ,BNC,0.0912944461948009,18. Far East Asia,10. French Guiana human,Different clade
CCQ,BNV,0.07189111384160184,18. Far East Asia,1. Wine/European,Different clade
CCQ,BQM,0.10262711758204245,18. Far East Asia,1. Wine/European,Different clade
CCQ,BVG,0.07471978454136469,18. Far East Asia,3. Brazilian bioethanol,Different clade
CCQ,CAE,0.08206856423737073,18. Far East Asia,1. Wine/European,Different clade
CCQ,CBN,0.07229971916677723,18. Far East Asia,7. Mosaic beer,Different clade
CCQ,CCD,0.11970865666891647,18. Far East Asia,21. Ecuadorean,Different clade
CCQ,CCG,0.09328984470224735,18. Far East Asia,21. Ecuadorean,Different clade
CCQ,CCN,0.09599983271526803,18. Far East Asia,18. Far East Asia,Same clade
CCQ,CCR,0.21221454131782197,18. Far East Asia,18. Far East Asia,Same clade
CCQ,CCS,0.20614425477279474,18. Far East Asia,18. Far East Asia,Same clade
CCQ,CCV,0.15244970410046063,18. Far East Asia,24. Asian islands,Different clade
CCQ,CDE,0.14451409537222704,18. Far East Asia,M3. Mosaic region 3,Different clade
CCQ,CDL,0.17776462971360202,18. Far East Asia,18. Far East Asia,Same clade
CCQ,CDT,0.06424033522594995,18. Far East Asia,2. Alpechin,Different clade
CCQ,CEG,0.09667224437138906,18. Far East Asia,17. Taiwanese,Different clade
CCQ,CFF,0.14073577643061608,18. Far East Asia,7. Mosaic beer,Different clade
CCQ,CGL,0.12632612132622684,18. Far East Asia,26. Asian fermentation,Different clade
CCQ,CGN,0.14085617570776807,18. Far East Asia,26. Asian fermentation,Different clade
CCQ,CGS,0.12163979691025943,18. Far East Asia,1. Wine/European,Different clade
CCQ,CLB,0.18061801712181572,18. Far East Asia,4. Mediterranean oak,Different clade
CCQ,CLI,0.13534814519997174,18. Far East Asia,25. Sake,Different clade
CCQ,CLN,0.10798083320131084,18. Far East Asia,25. Sake,Different clade
CCQ,CLP,0.08637406021181153,18. Far East Asia,25. Sake,Different clade
CCQ,CMI,0.08827779186036293,18. Far East Asia,25. Sake,Different clade
CCQ,CPI,0.11709787552037104,18. Far East Asia,9. Mexican agave,Different clade
CCQ,CPK,0.12587979960634468,18. Far East Asia,9. Mexican agave,Different clade
CCQ,CPN,0.1355903523063826,18. Far East Asia,9. Mexican agave,Different clade
CCQ,CQD,0.1539322575705845,18. Far East Asia,12. West African cocoa,Different clade
CCQ,CQF,0.15753285043228493,18. Far East Asia,12. West African cocoa,Different clade
CCQ,SACE_YCE,0.0534911036930543,18. Far East Asia,M3. Mosaic region 3,Different clade
CCQ,SACE_YCK,0.05815584344484763,18. Far East Asia,26. Asian fermentation,Different clade
CCQ,SACE_YCM,0.07839548708698645,18. Far East Asia,24. Asian islands,Different clade
CCQ,SACE_YCR,0.18093999720203555,18. Far East Asia,18. Far East Asia,Same clade
CCQ,SACE_YCU,0.12084839001905825,18. Far East Asia,23. North American oak,Different clade
CCR,AFE,0.026149699403302685,18. Far East Asia,8. Mixed origin,Different clade
CCR,AKH,0.0899641638160999,18. Far East Asia,13. African palm wine,Different clade
CCR,AKI,0.0658206055873092,18. Far East Asia,M3. Mosaic region 3,Different clade
CCR,AKM,0.09148470238881001,18. Far East Asia,19. Malaysian,Different clade
CCR,AMP,0.08356822257241846,18. Far East Asia,M1. Mosaic region 1,Different clade
CCR,ANG,0.18078751695926887,18. Far East Asia,23. North American oak,Different clade
CCR,ANN,0.17255296643755552,18. Far East Asia,12. West African cocoa,Different clade
CCR,ATS,0.10061181606573183,18. Far East Asia,8. Mixed origin,Different clade
CCR,BAF,0.11238198293471938,18. Far East Asia,13. African palm wine,Different clade
CCR,BAG,0.13248294362136487,18. Far East Asia,15. CHNII,Different clade
CCR,BAI,0.2110006260259108,18. Far East Asia,18. Far East Asia,Same clade
CCR,BAK,0.23101267833840736,18. Far East Asia,18. Far East Asia,Same clade
CCR,BAL,0.17050059175218488,18. Far East Asia,16. CHNI,Different clade
CCR,BAM,0.15404069130570747,18. Far East Asia,14. CHNIII,Different clade
CCR,BAN,0.17253622135891009,18. Far East Asia,20. CHN V,Different clade
CCR,BAP,0.13971320645457255,18. Far East Asia,20. CHN V,Different clade
CCR,BBQ,0.18205427724459736,18. Far East Asia,4. Mediterranean oak,Different clade
CCR,BCK,0.09203436717607705,18. Far East Asia,10. French Guiana human,Different clade
CCR,BDB,0.09213376137720768,18. Far East Asia,M2. Mosaic region 2,Different clade
CCR,BDP,0.0889685923060024,18. Far East Asia,10. French Guiana human,Different clade
CCR,BEF,0.13117054821756968,18. Far East Asia,26. Asian fermentation,Different clade
CCR,BFH,0.057397438374044145,18. Far East Asia,5. French dairy,Different clade
CCR,BFP,0.1388720149995985,18. Far East Asia,4. Mediterranean oak,Different clade
CCR,BGD,0.049616420086979085,18. Far East Asia,5. French dairy,Different clade
CCR,BGF,0.05835833789743648,18. Far East Asia,5. French dairy,Different clade
CCR,BHG,0.09771327118619058,18. Far East Asia,M2. Mosaic region 2,Different clade
CCR,BHK,0.052379740704205986,18. Far East Asia,M1. Mosaic region 1,Different clade
CCR,BHM,0.0024429099235717833,18. Far East Asia,M1. Mosaic region 1,Different clade
CCR,BHQ,0.14991777206955942,18. Far East Asia,26. Asian fermentation,Different clade
CCR,BMA,0.11581236843159934,18. Far East Asia,19. Malaysian,Different clade
CCR,BMB,0.11747175538910938,18. Far East Asia,19. Malaysian,Different clade
CCR,BMC,0.08938335258024432,18. Far East Asia,19. Malaysian,Different clade
CCR,BNC,0.09720575572784754,18. Far East Asia,10. French Guiana human,Different clade
CCR,BNV,0.10833755657704444,18. Far East Asia,1. Wine/European,Different clade
CCR,BQM,0.09580366009961537,18. Far East Asia,1. Wine/European,Different clade
CCR,BVG,0.05470410607007964,18. Far East Asia,3. Brazilian bioethanol,Different clade
CCR,CAE,0.1289738632893704,18. Far East Asia,1. Wine/European,Different clade
CCR,CBN,0.08988612712468483,18. Far East Asia,7. Mosaic beer,Different clade
CCR,CCD,0.17262537865526328,18. Far East Asia,21. Ecuadorean,Different clade
CCR,CCG,0.14529024298901938,18. Far East Asia,21. Ecuadorean,Different clade
CCR,CCN,0.15751452825922832,18. Far East Asia,18. Far East Asia,Same clade
CCR,CCQ,0.21221454131782197,18. Far East Asia,18. Far East Asia,Same clade
CCR,CCS,0.20770688257339917,18. Far East Asia,18. Far East Asia,Same clade
CCR,CCV,0.15059371932553517,18. Far East Asia,24. Asian islands,Different clade
CCR,CDE,0.14568182619741848,18. Far East Asia,M3. Mosaic region 3,Different clade
CCR,CDL,0.20304862285238695,18. Far East Asia,18. Far East Asia,Same clade
CCR,CDT,0.06041176871913838,18. Far East Asia,2. Alpechin,Different clade
CCR,CEG,0.10181766552534394,18. Far East Asia,17. Taiwanese,Different clade
CCR,CFF,0.15188233754964028,18. Far East Asia,7. Mosaic beer,Different clade
CCR,CGL,0.13297400632794257,18. Far East Asia,26. Asian fermentation,Different clade
CCR,CGN,0.1500389324327749,18. Far East Asia,26. Asian fermentation,Different clade
CCR,CGS,0.12537982131813571,18. Far East Asia,1. Wine/European,Different clade
CCR,CLB,0.20278107768803577,18. Far East Asia,4. Mediterranean oak,Different clade
CCR,CLI,0.11835632999577377,18. Far East Asia,25. Sake,Different clade
CCR,CLN,0.08642750631979007,18. Far East Asia,25. Sake,Different clade
CCR,CLP,0.10809399735847079,18. Far East Asia,25. Sake,Different clade
CCR,CMI,0.08941796742818547,18. Far East Asia,25. Sake,Different clade
CCR,CPI,0.10974885257303664,18. Far East Asia,9. Mexican agave,Different clade
CCR,CPK,0.14146926814957914,18. Far East Asia,9. Mexican agave,Different clade
CCR,CPN,0.1324652866580793,18. Far East Asia,9. Mexican agave,Different clade
CCR,CQD,0.13133559823989477,18. Far East Asia,12. West African cocoa,Different clade
CCR,CQF,0.14847737173496298,18. Far East Asia,12. West African cocoa,Different clade
CCR,SACE_YCE,0.04927646891086179,18. Far East Asia,M3. Mosaic region 3,Different clade
CCR,SACE_YCK,0.06139972049314656,18. Far East Asia,26. Asian fermentation,Different clade
CCR,SACE_YCM,0.08254455333502383,18. Far East Asia,24. Asian islands,Different clade
CCR,SACE_YCR,0.23999733720694402,18. Far East Asia,18. Far East Asia,Same clade
CCR,SACE_YCU,0.12452306485799643,18. Far East Asia,23. North American oak,Different clade
CCS,AFE,0.0037630518668881523,18. Far East Asia,8. Mixed origin,Different clade
CCS,AKH,0.126550505041719,18. Far East Asia,13. African palm wine,Different clade
CCS,AKI,0.09947563103102214,18. Far East Asia,M3. Mosaic region 3,Different clade
CCS,AKM,0.11737570250619325,18. Far East Asia,19. Malaysian,Different clade
CCS,AMP,0.07585195157563052,18. Far East Asia,M1. Mosaic region 1,Different clade
CCS,ANG,0.19175764461954428,18. Far East Asia,23. North American oak,Different clade
CCS,ANN,0.18704163387976877,18. Far East Asia,12. West African cocoa,Different clade
CCS,ATS,0.11550551127612388,18. Far East Asia,8. Mixed origin,Different clade
CCS,BAF,0.1522291151783308,18. Far East Asia,13. African palm wine,Different clade
CCS,BAG,0.16750980404967175,18. Far East Asia,15. CHNII,Different clade
CCS,BAI,0.20881940590661746,18. Far East Asia,18. Far East Asia,Same clade
CCS,BAK,0.2240779958567347,18. Far East Asia,18. Far East Asia,Same clade
CCS,BAL,0.14076677743125074,18. Far East Asia,16. CHNI,Different clade
CCS,BAM,0.1369740715772263,18. Far East Asia,14. CHNIII,Different clade
CCS,BAN,0.20610214698734997,18. Far East Asia,20. CHN V,Different clade
CCS,BAP,0.1535666796080283,18. Far East Asia,20. CHN V,Different clade
CCS,BBQ,0.16887746783988017,18. Far East Asia,4. Mediterranean oak,Different clade
CCS,BCK,0.08377388828857132,18. Far East Asia,10. French Guiana human,Different clade
CCS,BDB,0.07883805260403397,18. Far East Asia,M2. Mosaic region 2,Different clade
CCS,BDP,0.053624741600830604,18. Far East Asia,10. French Guiana human,Different clade
CCS,BEF,0.11757473248535691,18. Far East Asia,26. Asian fermentation,Different clade
CCS,BFH,0.09303589399018466,18. Far East Asia,5. French dairy,Different clade
CCS,BFP,0.13844267114159858,18. Far East Asia,4. Mediterranean oak,Different clade
CCS,BGD,0.05404858487978143,18. Far East Asia,5. French dairy,Different clade
CCS,BGF,0.06725295246633364,18. Far East Asia,5. French dairy,Different clade
CCS,BHG,0.09337841895021749,18. Far East Asia,M2. Mosaic region 2,Different clade
CCS,BHK,0.09369196129674988,18. Far East Asia,M1. Mosaic region 1,Different clade
CCS,BHM,0.045347371005366705,18. Far East Asia,M1. Mosaic region 1,Different clade
CCS,BHQ,0.1331434262140538,18. Far East Asia,26. Asian fermentation,Different clade
CCS,BMA,0.14637906138042434,18. Far East Asia,19. Malaysian,Different clade
CCS,BMB,0.12450750551407663,18. Far East Asia,19. Malaysian,Different clade
CCS,BMC,0.11721447789399159,18. Far East Asia,19. Malaysian,Different clade
CCS,BNC,0.07683080985267399,18. Far East Asia,10. French Guiana human,Different clade
CCS,BNV,0.10052233256730037,18. Far East Asia,1. Wine/European,Different clade
CCS,BQM,0.10935791311878598,18. Far East Asia,1. Wine/European,Different clade
CCS,BVG,0.1067367534171094,18. Far East Asia,3. Brazilian bioethanol,Different clade
CCS,CAE,0.12797039651759812,18. Far East Asia,1. Wine/European,Different clade
CCS,CBN,0.07974450009759992,18. Far East Asia,7. Mosaic beer,Different clade
CCS,CCD,0.14561772932360256,18. Far East Asia,21. Ecuadorean,Different clade
CCS,CCG,0.1566716599743981,18. Far East Asia,21. Ecuadorean,Different clade
CCS,CCN,0.11083493144730959,18. Far East Asia,18. Far East Asia,Same clade
CCS,CCQ,0.20614425477279474,18. Far East Asia,18. Far East Asia,Same clade
CCS,CCR,0.20770688257339917,18. Far East Asia,18. Far East Asia,Same clade
CCS,CCV,0.1357788654534404,18. Far East Asia,24. Asian islands,Different clade
CCS,CDE,0.13750731238628613,18. Far East Asia,M3. Mosaic region 3,Different clade
CCS,CDL,0.21887248568547094,18. Far East Asia,18. Far East Asia,Same clade
CCS,CDT,0.07579750033102951,18. Far East Asia,2. Alpechin,Different clade
CCS,CEG,0.11932164082829697,18. Far East Asia,17. Taiwanese,Different clade
CCS,CFF,0.14616571589522148,18. Far East Asia,7. Mosaic beer,Different clade
CCS,CGL,0.13087873690964935,18. Far East Asia,26. Asian fermentation,Different clade
CCS,CGN,0.12310838029868605,18. Far East Asia,26. Asian fermentation,Different clade
CCS,CGS,0.09342243327988536,18. Far East Asia,1. Wine/European,Different clade
CCS,CLB,0.18954985818713865,18. Far East Asia,4. Mediterranean oak,Different clade
CCS,CLI,0.1283269940439603,18. Far East Asia,25. Sake,Different clade
CCS,CLN,0.09557377605563208,18. Far East Asia,25. Sake,Different clade
CCS,CLP,0.09636727086191477,18. Far East Asia,25. Sake,Different clade
CCS,CMI,0.08850952885060205,18. Far East Asia,25. Sake,Different clade
CCS,CPI,0.10445145645318804,18. Far East Asia,9. Mexican agave,Different clade
CCS,CPK,0.13469443624754182,18. Far East Asia,9. Mexican agave,Different clade
CCS,CPN,0.14636193888093987,18. Far East Asia,9. Mexican agave,Different clade
