"condition","gene","r","cor_category"
"Fluconazole","YMR217W",-0.0287087912087912,"low (<0.4)"
"Fluconazole","YMR218C",0.0623662068938553,"low (<0.4)"
"Fluconazole","YMR219W",0.0740893602223277,"low (<0.4)"
"Fluconazole","YMR220W",0.35018315018315,"low (<0.4)"
"Fluconazole","YMR221C",0.216620879120879,"low (<0.4)"
"Fluconazole","YMR222C",0.121474358974359,"low (<0.4)"
"Fluconazole","YMR223W",-0.0339840847744475,"low (<0.4)"
"Fluconazole","MRE11",-0.105079223847308,"low (<0.4)"
"Fluconazole","MRPL44",0.437820512820513,"moderate (0.4–0.7)"
"Fluconazole","YMR226C",0.37202380952381,"low (<0.4)"
"Fluconazole","TAF7",-0.0510312787715705,"low (<0.4)"
"Fluconazole","YMR228W",-0.00885728383085914,"low (<0.4)"
"Fluconazole","YMR229C",-0.0929945054945055,"low (<0.4)"
"Fluconazole","RPS10B",0.190659340659341,"low (<0.4)"
"Fluconazole","YMR230W-A",0.231461580880109,"low (<0.4)"
"Fluconazole","PEP5",0.0950536608487724,"low (<0.4)"
"Fluconazole","YMR233W",0.1125,"low (<0.4)"
"Fluconazole","YMR234W",-0.305289672544081,"low (<0.4)"
"Fluconazole","YMR235C",0.261630036630037,"low (<0.4)"
"Fluconazole","TAF9",0.197847985347985,"low (<0.4)"
"Fluconazole","YMR237W",0.00146520146520146,"low (<0.4)"
"Fluconazole","YMR238W",0.129899267399267,"low (<0.4)"
"Fluconazole","YMR239C",0.0684523809523809,"low (<0.4)"
"Fluconazole","YMR240C",-8.04320349304837e-05,"low (<0.4)"
"Fluconazole","YMR241W",0.27481684981685,"low (<0.4)"
"Fluconazole","RPL20A",0.144047619047619,"low (<0.4)"
"Fluconazole","ZRC1",0.586767399267399,"moderate (0.4–0.7)"
"Fluconazole","YMR244C-A",0.328571428571429,"low (<0.4)"
"Fluconazole","YMR246W",0.514102564102564,"moderate (0.4–0.7)"
"Fluconazole","RKR1",0.081297648755695,"low (<0.4)"
"Fluconazole","YMR250W",0.111402555908044,"low (<0.4)"
"Fluconazole","YMR251W-A",0.334111721611722,"low (<0.4)"
"Fluconazole","YMR252C",0.0459135331977809,"low (<0.4)"
"Fluconazole","YMR255W",0.0647510021415468,"low (<0.4)"
"Fluconazole","YMR256C",0.414285714285714,"moderate (0.4–0.7)"
"Fluconazole","YMR257C",0.23529714223897,"low (<0.4)"
"Fluconazole","YMR258C",0.128321065954675,"low (<0.4)"
"Fluconazole","YMR259C",-0.0411630036630037,"low (<0.4)"
"Fluconazole","YMR260C",-0.0602106227106227,"low (<0.4)"
"Fluconazole","YMR261C",0.0756224601212937,"low (<0.4)"
"Fluconazole","YMR262W",0.0580494721234255,"low (<0.4)"
"Fluconazole","YMR263W",0.0855847605092041,"low (<0.4)"
"Fluconazole","CUE1",0.319623622086212,"low (<0.4)"
"Fluconazole","YMR265C",0.073331808410699,"low (<0.4)"
"Fluconazole","YMR266W",0.434294871794872,"moderate (0.4–0.7)"
"Fluconazole","PPA2",0.013104240583541,"low (<0.4)"
"Fluconazole","YMR268C",-0.0448167554521402,"low (<0.4)"
"Fluconazole","TMA23",0.125869963369963,"low (<0.4)"
"Fluconazole","YMR270C",0.0894346376599802,"low (<0.4)"
"Fluconazole","YMR271C",0.0112463632235835,"low (<0.4)"
"Fluconazole","SCS7",0.399844320588474,"low (<0.4)"
"Fluconazole","ZDS1",0.0746173198275709,"low (<0.4)"
"Fluconazole","YMR274C",0.101440658640313,"low (<0.4)"
"Fluconazole","BUL1",0.0278858922404159,"low (<0.4)"
"Fluconazole","YMR276W",0.122847985347985,"low (<0.4)"
"Fluconazole","YMR277W",-0.00393777401323891,"low (<0.4)"
"Fluconazole","YMR278W",0.175436174945165,"low (<0.4)"
"Fluconazole","YMR281W",0.202333021117206,"low (<0.4)"
"Fluconazole","AEP2",0.235595863621992,"low (<0.4)"
"Fluconazole","RIT1",-0.227124454954955,"low (<0.4)"
"Fluconazole","YKU70",-0.112910656225152,"low (<0.4)"
"Fluconazole","YMR285C",0.0288016850890338,"low (<0.4)"
"Fluconazole","MRPL33",0.471382783882784,"moderate (0.4–0.7)"
"Fluconazole","DSS1",-0.00415428618734474,"low (<0.4)"
"Fluconazole","YMR288W",0.291439111992415,"low (<0.4)"
"Fluconazole","YMR289W",0.346140636907604,"low (<0.4)"
"Fluconazole","YMR290C",0.136630036630037,"low (<0.4)"
"Fluconazole","YMR291W",0.11686453255544,"low (<0.4)"
"Fluconazole","YMR292W",0.0973901098901099,"low (<0.4)"
"Fluconazole","HER2",0.117742907836661,"low (<0.4)"
"Fluconazole","JNM1",0.0334181607865818,"low (<0.4)"
"Fluconazole","YMR295C",-0.131043956043956,"low (<0.4)"
"Fluconazole","LCB1",-0.100457875457875,"low (<0.4)"
"Fluconazole","PRC1",0.169459706959707,"low (<0.4)"
"Fluconazole","YMR298W",0.464514652014652,"moderate (0.4–0.7)"
"Fluconazole","YMR299C",0.257857654072935,"low (<0.4)"
"Fluconazole","YMR300C",0.0302655677655678,"low (<0.4)"
"Fluconazole","YMR301C",-0.0774928560258507,"low (<0.4)"
"Fluconazole","YME2",0.259063324726032,"low (<0.4)"
"Fluconazole","ADH2",0.240334707999574,"low (<0.4)"
"Fluconazole","YMR304W",0.184093916876495,"low (<0.4)"
"Fluconazole","YMR305C",0.026510989010989,"low (<0.4)"
"Fluconazole","GAS1",0.443406593406593,"moderate (0.4–0.7)"
"Fluconazole","PSE1",-0.0478479853479854,"low (<0.4)"
"Fluconazole","YMR309C",0.332967032967033,"low (<0.4)"
"Fluconazole","YMR310C",0.300217517708614,"low (<0.4)"
"Fluconazole","YMR311C",0.0469322344322344,"low (<0.4)"
"Fluconazole","ELP6",-0.12257887278751,"low (<0.4)"
"Fluconazole","YMR313C",0.128912600766674,"low (<0.4)"
"Fluconazole","YMR314W",0.0232600732600733,"low (<0.4)"
"Fluconazole","YMR315W",0.287362637362637,"low (<0.4)"
"Fluconazole","YMR316W",0.367261904761905,"low (<0.4)"
"Fluconazole","YMR317W",0.543028411484324,"moderate (0.4–0.7)"
"Fluconazole","ADH6",0.280769230769231,"low (<0.4)"
"Fluconazole","YMR319C",0.361725893741716,"low (<0.4)"
"Fluconazole","YMR321C",0.378692466223952,"low (<0.4)"
"Fluconazole","YBL107C",0.449908424908425,"moderate (0.4–0.7)"
"Fluconazole","SRO77",0.15313976905888,"low (<0.4)"
"Fluconazole","PKC1",0.279395604395604,"low (<0.4)"
"Fluconazole","SEA4",-0.138147351214014,"low (<0.4)"
"Fluconazole","YBL103C",0.118478160494967,"low (<0.4)"
"Fluconazole","YBL102W",0.00247252747252747,"low (<0.4)"
"Fluconazole","ECM21",0.180477316597779,"low (<0.4)"
"Fluconazole","YBL099W",0.866391941391941,"high (≥0.7)"
"Fluconazole","YBL098W",0.265975114778966,"low (<0.4)"
"Fluconazole","YBL095W",0.247312689745751,"low (<0.4)"
"Fluconazole","ROX3",0.393498168498168,"low (<0.4)"
"Fluconazole","RPL32",-0.0116758241758242,"low (<0.4)"
"Fluconazole","YBL091C-A",0.143774165569375,"low (<0.4)"
"Fluconazole","YBL091C",0.0382326007326007,"low (<0.4)"
"Fluconazole","MRP21",0.139102564102564,"low (<0.4)"
"Fluconazole","YBL089W",-0.0337537279488896,"low (<0.4)"
"Fluconazole","YBL088C",-0.142634736172242,"low (<0.4)"
"Fluconazole","RPL23A",0.106822344322344,"low (<0.4)"
"Fluconazole","YBL086C",-0.0727705768494411,"low (<0.4)"
"Fluconazole","BOI1",0.221138328318594,"low (<0.4)"
"Fluconazole","CDC27",0.00952261245817628,"low (<0.4)"
"Fluconazole","ALG3",0.122487293502648,"low (<0.4)"
"Fluconazole","YBL081W",0.107371794871795,"low (<0.4)"
"Fluconazole","NUP170",0.182850602228569,"low (<0.4)"
"Fluconazole","ATG8",0.201273433789503,"low (<0.4)"
"Fluconazole","ILS1",0.0608516483516484,"low (<0.4)"
"Fluconazole","SSA3",0.0342733149115776,"low (<0.4)"
"Fluconazole","RPS8A",0.123397435897436,"low (<0.4)"
"Fluconazole","KTI11",0.472847985347985,"moderate (0.4–0.7)"
"Fluconazole","YBL069W",-0.00939979738813622,"low (<0.4)"
"Fluconazole","YBL068W",-0.10521978021978,"low (<0.4)"
"Fluconazole","YBL067C",0.0217948717948718,"low (<0.4)"
"Fluconazole","YBL064C",0.0841912463844236,"low (<0.4)"
"Fluconazole","KIP1",-0.079198152271631,"low (<0.4)"
"Fluconazole","SKT5",0.0201474426695944,"low (<0.4)"
"Fluconazole","YBL060W",-0.0089385589791098,"low (<0.4)"
"Fluconazole","YBL059C-A",0.00705128205128205,"low (<0.4)"
"Fluconazole","YBL059W",-0.073566339362533,"low (<0.4)"
"Fluconazole","SHP1",-0.000480774734174518,"low (<0.4)"
"Fluconazole","YBL057C",0.056959706959707,"low (<0.4)"
"Fluconazole","YBL056W",0.218315018315018,"low (<0.4)"
"Fluconazole","YBL055C",-0.211771171944604,"low (<0.4)"
"Fluconazole","TOD6",0.06753663003663,"low (<0.4)"
"Fluconazole","SAS3",0.0222340219197929,"low (<0.4)"
"Fluconazole","PIN4",0.163141025641026,"low (<0.4)"
"Fluconazole","SEC17",0.108928571428571,"low (<0.4)"
"Fluconazole","EDE1",0.116759578299526,"low (<0.4)"
"Fluconazole","YBL046W",0.0567535480497817,"low (<0.4)"
"Fluconazole","COR1",0.761858974358974,"high (≥0.7)"
"Fluconazole","YBL042C",0.289220343658414,"low (<0.4)"
"Fluconazole","PRE7",0.0967032967032967,"low (<0.4)"
"Fluconazole","YBL040C",0.138186813186813,"low (<0.4)"
"Fluconazole","YBL039W-B",-0.0125080205333886,"low (<0.4)"
"Fluconazole","YBL039C",0.0511446886446886,"low (<0.4)"
"Fluconazole","MRPL16",0.162003754920511,"low (<0.4)"
"Fluconazole","YBL037W",-0.000114487212048556,"low (<0.4)"
"Fluconazole","YBL036C",-0.0666666666666667,"low (<0.4)"
"Fluconazole","YBL035C",-0.0118536338821978,"low (<0.4)"
"Fluconazole","YBL034C",-0.0932286435643899,"low (<0.4)"
"Fluconazole","YBL033C",0.0940691574926621,"low (<0.4)"
"Fluconazole","HEK2",0.295695970695971,"low (<0.4)"
"Fluconazole","YBL031W",0.0107057656827702,"low (<0.4)"
"Fluconazole","PET9",0.846336996336996,"high (≥0.7)"
"Fluconazole","YBL029C-A",0.288792217118575,"low (<0.4)"
"Fluconazole","YBL028C",0.464148351648352,"moderate (0.4–0.7)"
"Fluconazole","RPL19B",0.151785714285714,"low (<0.4)"
"Fluconazole","LSM2",0.130082417582418,"low (<0.4)"
"Fluconazole","YBL025W",-0.114082894435539,"low (<0.4)"
"Fluconazole","NCL1",0.328525641025641,"low (<0.4)"
"Fluconazole","YBL023C",-0.0909569662179631,"low (<0.4)"
"Fluconazole","PIM1",-0.103205128205128,"low (<0.4)"
"Fluconazole","YBL021C",-0.0490637367645754,"low (<0.4)"
"Fluconazole","YBL020W",-0.0851687349214672,"low (<0.4)"
"Fluconazole","APN2",-0.331242022256176,"low (<0.4)"
"Fluconazole","YBL018C",0.229375336271166,"low (<0.4)"
"Fluconazole","PEP1",0.221840659340659,"low (<0.4)"
"Fluconazole","YBL015W",0.216782954353451,"low (<0.4)"
"Fluconazole","YBL014C",-0.116471519885564,"low (<0.4)"
"Fluconazole","SCT1",0.0724833443989102,"low (<0.4)"
"Fluconazole","YBL010C",0.216113561314347,"low (<0.4)"
"Fluconazole","YBL009W",0.203389059603171,"low (<0.4)"
"Fluconazole","YBL008W",0.0411084885731848,"low (<0.4)"
"Fluconazole","YBL007C",0.0653853638477345,"low (<0.4)"
"Fluconazole","LDB7",-0.186904761904762,"low (<0.4)"
"Fluconazole","PDR3",-0.0731214800741024,"low (<0.4)"
"Fluconazole","YBL004W",0.00274725274725275,"low (<0.4)"
"Fluconazole","HTA2",0.019459706959707,"low (<0.4)"
"Fluconazole","YBL002W",-0.00842490842490842,"low (<0.4)"
"Fluconazole","YBL001C",-0.0858516483516484,"low (<0.4)"
"Fluconazole","YBR001C",0.0987544068232062,"low (<0.4)"
"Fluconazole","YBR002C",0.00709715083781431,"low (<0.4)"
"Fluconazole","YBR003W",0.115614617940199,"low (<0.4)"
"Fluconazole","GPI18",0.158752690307918,"low (<0.4)"
"Fluconazole","RCR1",0.187637362637363,"low (<0.4)"
"Fluconazole","UGA2",0.0673570969813744,"low (<0.4)"
"Fluconazole","YBR007C",0.274314423954461,"low (<0.4)"
"Fluconazole","YBR008C",0.286172235236571,"low (<0.4)"
"Fluconazole","YBR009C",0.0723443223443223,"low (<0.4)"
"Fluconazole","HHT1",0.0444139194139194,"low (<0.4)"
"Fluconazole","IPP1",0.498397435897436,"moderate (0.4–0.7)"
"Fluconazole","YBR014C",0.112179487179487,"low (<0.4)"
"Fluconazole","MNN2",0.158974358974359,"low (<0.4)"
"Fluconazole","YBR016W",-0.0221611721611722,"low (<0.4)"
"Fluconazole","YBR017C",0.0487642944662725,"low (<0.4)"
"Fluconazole","YBR021W",0.0985747758102655,"low (<0.4)"
"Fluconazole","YBR022W",-0.0486966705462244,"low (<0.4)"
"Fluconazole","CHS3",0.0907977426541018,"low (<0.4)"
"Fluconazole","YBR024W",0.0564032173368494,"low (<0.4)"
"Fluconazole","YBR025C",0.231089743589744,"low (<0.4)"
"Fluconazole","ETR1",0.174062930402105,"low (<0.4)"
"Fluconazole","YBR028C",-0.04340364712313,"low (<0.4)"
"Fluconazole","CDS1",0.0213827838827839,"low (<0.4)"
"Fluconazole","YBR030W",0.00355036377147955,"low (<0.4)"
"Fluconazole","RPL4A",0.175045787545788,"low (<0.4)"
"Fluconazole","HMT1",0.0256868131868132,"low (<0.4)"
"Fluconazole","YBR035C",0.361355311355311,"low (<0.4)"
"Fluconazole","CSG2",0.0838369963369963,"low (<0.4)"
"Fluconazole","SCO1",0.251588912277718,"low (<0.4)"
"Fluconazole","YBR038W",0.341327167228947,"low (<0.4)"
"Fluconazole","YBR039W",0.728388278388278,"high (≥0.7)"
"Fluconazole","YBR041W",0.044506003963584,"low (<0.4)"
"Fluconazole","CST26",0.0670406415383483,"low (<0.4)"
"Fluconazole","QDR3",0.125950354774587,"low (<0.4)"
"Fluconazole","YBR044C",-0.171409093825176,"low (<0.4)"
"Fluconazole","YBR046C",0.217369963904263,"low (<0.4)"
"Fluconazole","RPS11B",0.0712454212454212,"low (<0.4)"
"Fluconazole","REB1",-0.125097303121209,"low (<0.4)"
"Fluconazole","YBR052C",-0.173260073260073,"low (<0.4)"
"Fluconazole","YBR053C",0.192940379710168,"low (<0.4)"
"Fluconazole","PRP6",0.207144498217775,"low (<0.4)"
"Fluconazole","YBR056W",0.0813979170730302,"low (<0.4)"
"Fluconazole","YBR056W-A",0.142994505494505,"low (<0.4)"
"Fluconazole","MUM2",0.202464991710785,"low (<0.4)"
"Fluconazole","UBP14",0.0992353304791776,"low (<0.4)"
"Fluconazole","YBR058C-A",0.243269230769231,"low (<0.4)"
"Fluconazole","YBR059C",0.0539383463673888,"low (<0.4)"
"Fluconazole","ORC2",0.217266345533131,"low (<0.4)"
"Fluconazole","TRM7",0.234045719403148,"low (<0.4)"
"Fluconazole","YBR062C",0.0770235045327831,"low (<0.4)"
"Fluconazole","YBR063C",0.055962354143268,"low (<0.4)"
"Fluconazole","YBR066C",0.186189211466252,"low (<0.4)"
"Fluconazole","YBR067C",0.71441509345449,"high (≥0.7)"
"Fluconazole","YBR068C",0.396932234432234,"low (<0.4)"
"Fluconazole","TAT1",0.660980470041134,"moderate (0.4–0.7)"
"Fluconazole","YBR070C",0.204812381235834,"low (<0.4)"
"Fluconazole","YBR071W",-0.0886487477462154,"low (<0.4)"
"Fluconazole","RDH54",0.211713385239216,"low (<0.4)"
"Fluconazole","YBR074W",0.187979394477404,"low (<0.4)"
"Fluconazole","SLM4",0.122169932459119,"low (<0.4)"
"Fluconazole","YBR078W",0.54253663003663,"moderate (0.4–0.7)"
"Fluconazole","RPG1",0.193727106227106,"low (<0.4)"
"Fluconazole","SEC18",0.378983516483516,"low (<0.4)"
"Fluconazole","SPT7",0.243086080586081,"low (<0.4)"
"Fluconazole","YBR082C",0.325091575091575,"low (<0.4)"
"Fluconazole","TEC1",0.232040966522865,"low (<0.4)"
"Fluconazole","YBR084W",0.163003663003663,"low (<0.4)"
"Fluconazole","RPL19A",0.212912087912088,"low (<0.4)"
"Fluconazole","AAC3",0.24127640610886,"low (<0.4)"
"Fluconazole","YBR085C-A",0.083974358974359,"low (<0.4)"
"Fluconazole","YBR086C",0.267032967032967,"low (<0.4)"
"Fluconazole","YBR087W",-0.085074233913929,"low (<0.4)"
"Fluconazole","POL30",-0.0334249084249084,"low (<0.4)"
"Fluconazole","NHP6B",-0.0821886446886447,"low (<0.4)"
"Fluconazole","YBR090C",0.0730594361468849,"low (<0.4)"
"Fluconazole","TIM12",0.342586339151785,"low (<0.4)"
"Fluconazole","PHO3",0.489156285544572,"moderate (0.4–0.7)"
"Fluconazole","PHO5",0.327325978484237,"low (<0.4)"
"Fluconazole","YBR094W",-0.0294023364704426,"low (<0.4)"
"Fluconazole","RXT2",0.0148646955691729,"low (<0.4)"
"Fluconazole","YBR096W",-0.0724358974358974,"low (<0.4)"
"Fluconazole","VPS15",0.0304620967610365,"low (<0.4)"
"Fluconazole","MMS4",0.0370109240482101,"low (<0.4)"
"Fluconazole","YBR101C",0.247576094064916,"low (<0.4)"
"Fluconazole","EXO84",-0.103205862147928,"low (<0.4)"
"Fluconazole","SIF2",0.0563905901540255,"low (<0.4)"
"Fluconazole","YBR104W",0.387498571514688,"low (<0.4)"
"Fluconazole","VID24",0.134859760471609,"low (<0.4)"
"Fluconazole","YBR106W",0.466437728937729,"moderate (0.4–0.7)"
"Fluconazole","YBR108W",0.121761144005025,"low (<0.4)"
"Fluconazole","CMD1",0.19029304029304,"low (<0.4)"
"Fluconazole","YBR110W",0.00847069597069597,"low (<0.4)"
"Fluconazole","YSA1",0.283470695970696,"low (<0.4)"
"Fluconazole","YBR111W-A",0.131371987943077,"low (<0.4)"
"Fluconazole","CYC8",0.0361754739445004,"low (<0.4)"
"Fluconazole","RAD16",-0.0594619351349353,"low (<0.4)"
"Fluconazole","YBR115C",0.294230769230769,"low (<0.4)"
"Fluconazole","TEF2",0.163278388278388,"low (<0.4)"
"Fluconazole","MUD1",0.0224623910039267,"low (<0.4)"
"Fluconazole","YBR120C",0.528355042900997,"moderate (0.4–0.7)"
"Fluconazole","GRS1",0.0626373626373626,"low (<0.4)"
"Fluconazole","MRPL36",0.458150183150183,"moderate (0.4–0.7)"
"Fluconazole","TFC1",-0.127753102382201,"low (<0.4)"
"Fluconazole","PTC4",0.0354505000458758,"low (<0.4)"
"Fluconazole","TPS1",0.230494505494505,"low (<0.4)"
"Fluconazole","YBR126W-A",0.320879120879121,"low (<0.4)"
"Fluconazole","VMA2",0.334432234432234,"low (<0.4)"
"Fluconazole","YBR129C",-0.0801474732437693,"low (<0.4)"
"Fluconazole","YBR130C",0.0240384615384615,"low (<0.4)"
"Fluconazole","CCZ1",-0.0654821434541874,"low (<0.4)"
"Fluconazole","YBR132C",-0.00705091730085401,"low (<0.4)"
"Fluconazole","YBR133C",-0.225081858887461,"low (<0.4)"
"Fluconazole","YBR135W",0.156913919413919,"low (<0.4)"
"Fluconazole","MEC1",0.106601074584985,"low (<0.4)"
"Fluconazole","YBR137W",0.103228763869747,"low (<0.4)"
"Fluconazole","YBR138C",-0.0237906976744186,"low (<0.4)"
"Fluconazole","YBR139W",0.0575008991235932,"low (<0.4)"
"Fluconazole","IRA1",0.22481684981685,"low (<0.4)"
"Fluconazole","YBR141C",-0.0096816881849498,"low (<0.4)"
"Fluconazole","YBR142W",0.195947339578273,"low (<0.4)"
"Fluconazole","SUP45",0.280906593406593,"low (<0.4)"
"Fluconazole","YBR145W",0.112961077649743,"low (<0.4)"
"Fluconazole","YBR146W",0.119139194139194,"low (<0.4)"
"Fluconazole","YBR149W",0.251282051282051,"low (<0.4)"
"Fluconazole","YBR150C",-0.0502637035760639,"low (<0.4)"
"Fluconazole","YBR151W",0.310622710622711,"low (<0.4)"
"Fluconazole","YBR153W",0.195269388870017,"low (<0.4)"
"Fluconazole","RPB5",0.319230769230769,"low (<0.4)"
"Fluconazole","YBR155W",-0.0249773921421142,"low (<0.4)"
"Fluconazole","YBR156C",0.222051646713015,"low (<0.4)"
"Fluconazole","AMN1",0.00912635316647837,"low (<0.4)"
"Fluconazole","YBR159W",0.141804029304029,"low (<0.4)"
"Fluconazole","CDC28",-0.0410714285714286,"low (<0.4)"
"Fluconazole","YBR161W",0.158532128818933,"low (<0.4)"
"Fluconazole","YBR162C",0.624496336996337,"moderate (0.4–0.7)"
"Fluconazole","YBR162W-A",0.016025641025641,"low (<0.4)"
"Fluconazole","EXO5",0.0500314995071289,"low (<0.4)"
"Fluconazole","ARL1",0.323534798534799,"low (<0.4)"
"Fluconazole","YBR165W",0.0394096575578648,"low (<0.4)"
"Fluconazole","YBR166C",0.0910953651085908,"low (<0.4)"
"Fluconazole","POP7",0.203766241319865,"low (<0.4)"
"Fluconazole","YBR168W",0.190441855958086,"low (<0.4)"
"Fluconazole","YBR169C",0.00943601564482658,"low (<0.4)"
"Fluconazole","NPL4",0.14868918242829,"low (<0.4)"
"Fluconazole","SEC66",0.050503663003663,"low (<0.4)"
"Fluconazole","YBR172C",0.159844322344322,"low (<0.4)"
"Fluconazole","UMP1",0.0911172161172161,"low (<0.4)"
"Fluconazole","SWD3",0.0932096651020995,"low (<0.4)"
"Fluconazole","YBR176W",-0.14541742486083,"low (<0.4)"
"Fluconazole","YBR177C",0.53645469667031,"moderate (0.4–0.7)"
"Fluconazole","YBR179C",-0.117423505313386,"low (<0.4)"
"Fluconazole","RPS6B",0.410576923076923,"moderate (0.4–0.7)"
"Fluconazole","YPC1",0.0970231280054958,"low (<0.4)"
"Fluconazole","YBR185C",0.340771696817037,"low (<0.4)"
"Fluconazole","YBR187W",0.231664739767236,"low (<0.4)"
"Fluconazole","YBR188C",-0.0208032654264304,"low (<0.4)"
"Fluconazole","RPS9B",0.0456959706959707,"low (<0.4)"
"Fluconazole","RPL21A",0.0797619047619048,"low (<0.4)"
"Fluconazole","RIM2",0.177409383790442,"low (<0.4)"
"Fluconazole","YBR193C",0.0269850460609326,"low (<0.4)"
"Fluconazole","AIM4",0.203025887749818,"low (<0.4)"
"Fluconazole","MSI1",-0.0574373071439964,"low (<0.4)"
"Fluconazole","PGI1",0.358928571428571,"low (<0.4)"
"Fluconazole","YBR196C-A",0.119509002466156,"low (<0.4)"
"Fluconazole","TAF5",-0.105265567765568,"low (<0.4)"
"Fluconazole","YBR199W",0.112408424908425,"low (<0.4)"
"Fluconazole","BEM1",0.0158048451762638,"low (<0.4)"
"Fluconazole","YBR201W",-0.197104066589846,"low (<0.4)"
"Fluconazole","MCM7",0.0402967304698232,"low (<0.4)"
"Fluconazole","YBR203W",0.202445781208867,"low (<0.4)"
"Fluconazole","YBR204C",0.020176805992818,"low (<0.4)"
"Fluconazole","YBR205W",-0.188598901098901,"low (<0.4)"
"Fluconazole","YBR207W",0.107418812035564,"low (<0.4)"
"Fluconazole","DUR1,2",0.244847489681798,"low (<0.4)"
"Fluconazole","YBR210W",0.327299997565531,"low (<0.4)"
"Fluconazole","AME1",0.075792390946429,"low (<0.4)"
"Fluconazole","NGR1",-0.129578754578755,"low (<0.4)"
"Fluconazole","YBR213W",0.352769968872128,"low (<0.4)"
"Fluconazole","YBR214W",0.102719733415163,"low (<0.4)"
"Fluconazole","YBR215W",0.0240494732020156,"low (<0.4)"
"Fluconazole","YBR216C",0.00151140425729505,"low (<0.4)"
"Fluconazole","ATG12",0.194974486240586,"low (<0.4)"
"Fluconazole","YBR218C",0.414015728229142,"moderate (0.4–0.7)"
"Fluconazole","YBR219C",0.268911846100706,"low (<0.4)"
"Fluconazole","YBR221C",0.194917582417582,"low (<0.4)"
"Fluconazole","PCS60",0.377564102564103,"low (<0.4)"
"Fluconazole","YBR225W",0.193708216122839,"low (<0.4)"
"Fluconazole","YBR227C",0.00251871866506823,"low (<0.4)"
"Fluconazole","YBR228W",-0.229818729339108,"low (<0.4)"
"Fluconazole","ROT2",0.334653694236509,"low (<0.4)"
"Fluconazole","YBR230C",0.359311324155244,"low (<0.4)"
"Fluconazole","YBR230W-A",0.230452017256159,"low (<0.4)"
"Fluconazole","LSR1",0.15676440346723,"low (<0.4)"
"Fluconazole","SWC5",-0.0355911044004972,"low (<0.4)"
"Fluconazole","PBP2",-0.00907462970964423,"low (<0.4)"
"Fluconazole","YBR233W-A",0.0834163655823232,"low (<0.4)"
"Fluconazole","YBR234C",0.205952380952381,"low (<0.4)"
"Fluconazole","YBR235W",-0.0589773375481969,"low (<0.4)"
"Fluconazole","YBR236C",0.0220479652124753,"low (<0.4)"
"Fluconazole","PRP5",-0.130575700215493,"low (<0.4)"
"Fluconazole","YBR238C",0.23969282240065,"low (<0.4)"
"Fluconazole","YBR239C",0.0637654603756299,"low (<0.4)"
"Fluconazole","YBR241C",-0.205947860485257,"low (<0.4)"
"Fluconazole","YBR242W",0.0871794871794872,"low (<0.4)"
"Fluconazole","ALG7",0.08663797051012,"low (<0.4)"
"Fluconazole","GPX2",0.323489010989011,"low (<0.4)"
"Fluconazole","ISW1",0.17742673992674,"low (<0.4)"
"Fluconazole","RRT2",-0.0139195732561003,"low (<0.4)"
"Fluconazole","ENP1",0.1878663003663,"low (<0.4)"
"Fluconazole","YBR248C",0.13178259091612,"low (<0.4)"
"Fluconazole","YBR249C",0.101053113553114,"low (<0.4)"
"Fluconazole","YBR251W",0.0652554697850711,"low (<0.4)"
"Fluconazole","YBR252W",0.332692307692308,"low (<0.4)"
"Fluconazole","SRB6",0.155290239138369,"low (<0.4)"
"Fluconazole","YBR254C",0.225577508642597,"low (<0.4)"
"Fluconazole","YBR255W",-0.0162804219637165,"low (<0.4)"
"Fluconazole","YBR255C-A",0.342723703361549,"low (<0.4)"
"Fluconazole","YBR256C",0.255863734720686,"low (<0.4)"
"Fluconazole","YBR257W",0.123385547550087,"low (<0.4)"
"Fluconazole","SHG1",0.0960792291804837,"low (<0.4)"
"Fluconazole","YBR259W",0.249149495152368,"low (<0.4)"
"Fluconazole","YBR260C",-0.0367033396720944,"low (<0.4)"
"Fluconazole","TAE1",0.280952380952381,"low (<0.4)"
"Fluconazole","AIM5",0.00847079293545579,"low (<0.4)"
"Fluconazole","SHM1",0.0711538461538462,"low (<0.4)"
"Fluconazole","YBR264C",0.119740325026191,"low (<0.4)"
"Fluconazole","YBR265W",-0.079532967032967,"low (<0.4)"
"Fluconazole","YBR267W",-0.0676747673438036,"low (<0.4)"
"Fluconazole","MRPL37",0.364194139194139,"low (<0.4)"
"Fluconazole","YBR269C",0.252569884841686,"low (<0.4)"
"Fluconazole","YBR270C",-0.0424936593649712,"low (<0.4)"
"Fluconazole","YBR271W",0.187016258300893,"low (<0.4)"
"Fluconazole","YBR272C",0.0266089611169314,"low (<0.4)"
"Fluconazole","UBX7",0.0954953924208041,"low (<0.4)"
"Fluconazole","YBR274W",-0.0250790179790061,"low (<0.4)"
"Fluconazole","YBR275C",-0.00815111625261338,"low (<0.4)"
"Fluconazole","YBR276C",-0.052289901534234,"low (<0.4)"
"Fluconazole","YBR278W",0.0113276845835184,"low (<0.4)"
"Fluconazole","YBR279W",0.334234036699829,"low (<0.4)"
"Fluconazole","YBR280C",-0.0971373256464587,"low (<0.4)"
"Fluconazole","YBR281C",0.135073858666384,"low (<0.4)"
"Fluconazole","MRPL27",0.0497710622710623,"low (<0.4)"
"Fluconazole","YBR283C",0.326282051282051,"low (<0.4)"
"Fluconazole","APE3",0.268681318681319,"low (<0.4)"
